name,pref,address,companies,lines,exclude
松ヶ崎,京都府,京都市左京区松ヶ崎六ノ坪町,京都市交通局,京都市営地下鉄烏丸線,三重県|京都府
北山,京都府,京都市北区上賀茂岩ケ垣内町,京都市交通局,京都市営地下鉄烏丸線,京都府|宮城県|栃木県|高知県
北大路,京都府,京都市北区小山北上総町,京都市交通局,京都市営地下鉄烏丸線,京都府
鞍馬口,京都府,京都市上京区上御霊中町,京都市交通局,京都市営地下鉄烏丸線,京都府
今出川,京都府,京都市上京区岡松町,京都市交通局,京都市営地下鉄烏丸線,京都府
丸太町,京都府,京都市左京区丸太町橋東詰,京都市交通局,京都市営地下鉄烏丸線,京都府
烏丸御池,京都府,京都市中京区虎屋町,京都市交通局,京都市営地下鉄烏丸線・京都市営地下鉄東西線,京都府
五条,京都府,京都市東山区五条大橋東詰,京都市交通局,京都市営地下鉄烏丸線,京都府|奈良県
九条,京都府,京都市南区東九条南烏丸町,京都市交通局,京都市営地下鉄烏丸線,京都府|大阪府|奈良県
十条,京都府,京都市南区東九条南石田町,京都市交通局,京都市営地下鉄烏丸線,京都府|東京都
くいな橋,京都府,京都市伏見区竹田中島町,京都市交通局,京都市営地下鉄烏丸線,京都府
石田,京都府,京都市伏見区石田森南町,京都市交通局,京都市営地下鉄東西線,京都府|福岡県
醍醐,京都府,京都市伏見区醍醐高畑町,京都市交通局,京都市営地下鉄東西線,京都府|秋田県
小野,京都府,京都市山科区小野西浦,京都市交通局,京都市営地下鉄東西線,京都府|兵庫県|滋賀県|長崎県|長野県
椥辻,京都府,京都市山科区椥辻草海道町,京都市交通局,京都市営地下鉄東西線,京都府
東野,京都府,京都市山科区東野片下り町,京都市交通局,京都市営地下鉄東西線,京都府|岐阜県
蹴上,京都府,京都市東山区東小物座町,京都市交通局,京都市営地下鉄東西線,京都府
東山,京都府,京都市東山区大井手町,京都市交通局,京都市営地下鉄東西線,京都府|奈良県|岡山県
京都市役所前,京都府,京都市中京区下丸屋町,京都市交通局,京都市営地下鉄東西線,京都府
二条城前,京都府,京都市中京区二条城町,京都市交通局,京都市営地下鉄東西線,京都府
西大路御池,京都府,京都市中京区西ノ京,京都市交通局,京都市営地下鉄東西線,京都府
太秦天神川,京都府,京都市右京区太秦,京都市交通局,京都市営地下鉄東西線,京都府
西大路三条,京都府,京都市右京区西院上今田町２２,京福電気鉄道,京福電鉄嵐山本線,京都府
山ノ内,京都府,京都市右京区山ノ内宮前町,京福電気鉄道,京福電鉄嵐山本線,京都府|広島県
嵐電天神川,京都府,京都市右京区太秦下刑部町,京福電気鉄道,京福電鉄嵐山本線,京都府
蚕ノ社,京都府,京都市右京区太秦森ケ前町１３-４,京福電気鉄道,京福電鉄嵐山本線,京都府
太秦広隆寺,京都府,京都市右京区太秦組石町１０-４,京福電気鉄道,京福電鉄嵐山本線,京都府
帷子ノ辻,京都府,京都市右京区太秦帷子ケ辻町３０-３,京福電気鉄道,京福電鉄嵐山本線・京福電鉄北野線,京都府
有栖川,京都府,京都市右京区嵯峨野神ノ木町３７-６,京福電気鉄道,京福電鉄嵐山本線,京都府
車折神社,京都府,京都市右京区嵯峨中又町３０-２,京福電気鉄道,京福電鉄嵐山本線,京都府
鹿王院,京都府,京都市右京区嵯峨北堀町２６-６,京福電気鉄道,京福電鉄嵐山本線,京都府
嵐電嵯峨,京都府,京都市右京区嵯峨天龍寺今堀町２３-２,京福電気鉄道,京福電鉄嵐山本線,京都府
嵐山,京都府,京都市右京区嵯峨天龍寺造路町,京福電気鉄道,京福電鉄嵐山本線,京都府
撮影所前,京都府,京都市右京区太秦上ノ段町1-5,京福電気鉄道,京福電鉄北野線,京都府
常盤,京都府,京都市右京区常盤馬塚町５-１,京福電気鉄道,京福電鉄北野線,京都府|山口県|岡山県
鳴滝,京都府,京都市右京区鳴滝嵯峨園町１-２,京福電気鉄道,京福電鉄北野線,京都府
宇多野,京都府,京都市右京区宇多野長尾町１１-１,京福電気鉄道,京福電鉄北野線,京都府
御室仁和寺,京都府,京都市右京区御室小松野町１２-２,京福電気鉄道,京福電鉄北野線,京都府
妙心寺,京都府,京都市右京区花園天授ケ岡町３-２,京福電気鉄道,京福電鉄北野線,京都府
龍安寺,京都府,京都市右京区谷口垣ノ内町９-１,京福電気鉄道,京福電鉄北野線,京都府
等持院・立命館大学衣笠キャンパス前,京都府,京都市北区等持院西町１５-２,京福電気鉄道,京福電鉄北野線,京都府
北野白梅町,京都府,京都市北区北野下白梅町１５-２,京福電気鉄道,京福電鉄北野線,京都府
千里中央,大阪府,豊中市新千里東町１-５-４,北大阪急行電鉄・大阪モノレール株式会社,北大阪急行電鉄・大阪モノレール線,大阪府
桃山台,大阪府,吹田市桃山台５-１-１,北大阪急行電鉄,北大阪急行電鉄,大阪府
緑地公園,大阪府,豊中市東寺内町１８-１,北大阪急行電鉄,北大阪急行電鉄,大阪府
江坂,大阪府,吹田市豊津町９,北大阪急行電鉄・Osaka Metro,北大阪急行電鉄・大阪メトロ御堂筋線,大阪府
絹延橋,兵庫県,川西市絹延町３-２３,能勢電鉄,能勢電鉄妙見線,兵庫県
滝山,兵庫県,川西市滝山町１２-３,能勢電鉄,能勢電鉄妙見線,兵庫県
鶯の森,兵庫県,兵庫県川西市鶯の森町,能勢電鉄,能勢電鉄妙見線,兵庫県
鼓滝,兵庫県,川西市鼓が滝１-５-１,能勢電鉄,能勢電鉄妙見線,兵庫県
多田,兵庫県,川西市東多田３-１-２１,能勢電鉄,能勢電鉄妙見線,兵庫県|栃木県
平野,兵庫県,川西市平野１-３６-１,能勢電鉄,能勢電鉄妙見線,兵庫県|大阪府|福島県
一の鳥居,兵庫県,川西市東畦野山手１-１１-１,能勢電鉄,能勢電鉄妙見線,兵庫県
畦野,兵庫県,川西市東畦野２-２-１２,能勢電鉄,能勢電鉄妙見線,兵庫県
山下,兵庫県,川西市見野１-１９-１,能勢電鉄,能勢電鉄妙見線・能勢電鉄日生線,兵庫県|宮城県
笹部,兵庫県,川西市笹部字川原２７７-２,能勢電鉄,能勢電鉄妙見線,兵庫県
光風台,大阪府,豊能郡豊能町光風台３-５７-７,能勢電鉄,能勢電鉄妙見線,千葉県|大阪府
ときわ台,大阪府,豊能郡豊能町ときわ台１-９-４,能勢電鉄,能勢電鉄妙見線,大阪府|東京都
妙見口,大阪府,豊能郡豊能町吉川１４６-１,能勢電鉄,能勢電鉄妙見線,大阪府
深井,大阪府,堺市中区深井沢町３２９０,大阪府都市開発,泉北高速鉄道線,大阪府
泉ヶ丘,大阪府,堺市南区竹城台1丁,大阪府都市開発,泉北高速鉄道線,大阪府
栂・美木多,大阪府,堺市南区桃山台二丁１-１,大阪府都市開発,泉北高速鉄道線,大阪府
光明池,大阪府,堺市南区新檜尾台二丁１-１,大阪府都市開発,泉北高速鉄道線,大阪府
和泉中央,大阪府,和泉市いぶき野５-１-１,大阪府都市開発,泉北高速鉄道線,大阪府
貝塚市役所前,大阪府,貝塚市畠中３１,水間鉄道,水間鉄道水間線,大阪府
近義の里,大阪府,貝塚市鳥羽２７６,水間鉄道,水間鉄道水間線,大阪府
石才,大阪府,貝塚市石才５２９,水間鉄道,水間鉄道水間線,大阪府
清児,大阪府,貝塚市清児８６６,水間鉄道,水間鉄道水間線,大阪府
名越,大阪府,貝塚市名越７０２,水間鉄道,水間鉄道水間線,大阪府
森,大阪府,貝塚市森５４８,水間鉄道,水間鉄道水間線,北海道|大阪府
三ツ松,大阪府,貝塚市三ツ松８３２,水間鉄道,水間鉄道水間線,大阪府
三ヶ山口,大阪府,大阪府貝塚市三ツ松,水間鉄道,水間鉄道水間線,大阪府
水間観音,大阪府,大阪府貝塚市水間,水間鉄道,水間鉄道水間線,大阪府
東三国,大阪府,大阪市淀川区東三国１-３３-６,Osaka Metro,大阪メトロ御堂筋線,大阪府
中津,大阪府,大阪府大阪市北区中津一丁目13-19,Osaka Metro,大阪メトロ御堂筋線,大分県|大阪府
本町,大阪府,大阪市中央区船場中央４-１-６,Osaka Metro,大阪メトロ御堂筋線・大阪メトロ四つ橋線・大阪メトロ中央線,大阪府
心斎橋,大阪府,大阪市中央区心斎橋筋１-８-１６,Osaka Metro,大阪メトロ御堂筋線・大阪メトロ長堀鶴見緑地線,大阪府
大国町,大阪府,大阪市浪速区敷津東３-１１-１０,Osaka Metro,大阪メトロ御堂筋線・大阪メトロ四つ橋線,大阪府
昭和町,大阪府,大阪市阿倍野区昭和町１-９-２６,Osaka Metro,大阪メトロ御堂筋線,大阪府|香川県
西田辺,大阪府,大阪市阿倍野区西田辺町１-１-２５,Osaka Metro,大阪メトロ御堂筋線,大阪府
あびこ,大阪府,大阪市住吉区苅田７-１２-２１,Osaka Metro,大阪メトロ御堂筋線,大阪府
北花田,大阪府,堺市北区北花田町２丁１４-３,Osaka Metro,大阪メトロ御堂筋線,大阪府
新金岡,大阪府,堺市北区新金岡町１丁７-２,Osaka Metro,大阪メトロ御堂筋線,大阪府
大日,大阪府,守口市大日町２-１,Osaka Metro・大阪モノレール株式会社,大阪メトロ谷町線・大阪モノレール線,大阪府
守口,大阪府,守口市京阪本通２-２,Osaka Metro,大阪メトロ谷町線,大阪府
太子橋今市,大阪府,大阪市旭区太子橋１-４,Osaka Metro,大阪メトロ谷町線・大阪メトロ今里筋線,大阪府
千林大宮,大阪府,大阪市旭区森小路２-６,Osaka Metro,大阪メトロ谷町線,大阪府
関目高殿,大阪府,大阪市旭区高殿４-２２,Osaka Metro,大阪メトロ谷町線,大阪府
野江内代,大阪府,大阪市都島区内代町１-８,Osaka Metro,大阪メトロ谷町線,大阪府
都島,大阪府,大阪市都島区都島本通３-３,Osaka Metro,大阪メトロ谷町線,大阪府
中崎町,大阪府,大阪市北区中崎町１-６-１６,Osaka Metro,大阪メトロ谷町線,大阪府
谷町四丁目,大阪府,大阪市中央区谷町４-４-２１,Osaka Metro,大阪メトロ谷町線・大阪メトロ中央線,大阪府
谷町六丁目,大阪府,大阪市中央区谷町６-９-１,Osaka Metro,大阪メトロ谷町線・大阪メトロ長堀鶴見緑地線,大阪府
谷町九丁目,大阪府,大阪市天王寺区生玉前町１-２４,Osaka Metro,大阪メトロ谷町線・大阪メトロ千日前線,大阪府
四天王寺前夕陽ヶ丘,大阪府,大阪市天王寺区夕陽丘町,Osaka Metro,大阪メトロ谷町線,大阪府
阿倍野,大阪府,大阪市阿倍野区阿倍野筋２-４,Osaka Metro・阪堺電気軌道,大阪メトロ谷町線・阪堺電軌上町線,大阪府
文の里,大阪府,大阪市阿倍野区昭和町１-１,Osaka Metro,大阪メトロ谷町線,大阪府
田辺,大阪府,大阪市東住吉区田辺１-４-４,Osaka Metro,大阪メトロ谷町線,大阪府
駒川中野,大阪府,大阪市東住吉区針中野１-１-１,Osaka Metro,大阪メトロ谷町線,大阪府
平野,大阪府,大阪市平野区平野西5-2,Osaka Metro,大阪メトロ谷町線,兵庫県|大阪府|福島県
喜連瓜破,大阪府,大阪市平野区喜連２-５,Osaka Metro,大阪メトロ谷町線,大阪府
出戸,大阪府,大阪市平野区長吉長原西１-１-１０,Osaka Metro,大阪メトロ谷町線,大阪府
長原,大阪府,大阪市平野区長吉長原東２-２,Osaka Metro,大阪メトロ谷町線,大阪府|東京都
八尾南,大阪府,八尾市若林町１-３６,Osaka Metro,大阪メトロ谷町線,大阪府
四ツ橋,大阪府,大阪市西区北堀江１-１-２９,Osaka Metro,大阪メトロ四つ橋線,大阪府
花園町,大阪府,大阪市西成区旭１-５-２,Osaka Metro,大阪メトロ四つ橋線,大阪府
岸里,大阪府,大阪市西成区岸里１-５-１５,Osaka Metro,大阪メトロ四つ橋線,大阪府
玉出,大阪府,大阪市住之江区粉浜西１-１-１,Osaka Metro,大阪メトロ四つ橋線,大阪府
北加賀屋,大阪府,大阪市住之江区北加賀屋２-１１-２,Osaka Metro,大阪メトロ四つ橋線,大阪府
住之江公園,大阪府,大阪市住之江区泉１-１,Osaka Metro,大阪メトロ四つ橋線・大阪メトロ南港ポートタウン線,大阪府
コスモスクエア,大阪府,大阪市住之江区南港北１-３０-２１,Osaka Metro,大阪メトロ中央線・大阪メトロ南港ポートタウン線,大阪府
大阪港,大阪府,大阪市港区築港３-５-９,Osaka Metro,大阪メトロ中央線,大阪府
朝潮橋,大阪府,大阪市港区田中３-１-４,Osaka Metro,大阪メトロ中央線,大阪府
阿波座,大阪府,大阪市西区西本町３-１-２３,Osaka Metro,大阪メトロ中央線・大阪メトロ千日前線,大阪府
堺筋本町,大阪府,大阪市中央区船場中央１-４-１６,Osaka Metro,大阪メトロ中央線・大阪メトロ堺筋線,大阪府
緑橋,大阪府,大阪市東成区東中本１-１４-１７,Osaka Metro,大阪メトロ中央線・大阪メトロ今里筋線,大阪府
深江橋,大阪府,大阪市東成区深江北１-１-２１,Osaka Metro,大阪メトロ中央線,大阪府
西長堀,大阪府,大阪市西区北堀江３-１２-２０,Osaka Metro,大阪メトロ千日前線・大阪メトロ長堀鶴見緑地線,大阪府
今里,大阪府,大阪市東成区大今里三丁目15-18,Osaka Metro,大阪メトロ千日前線・大阪メトロ今里筋線,大阪府
新深江,大阪府,大阪市東成区神路４-１２-１６,Osaka Metro,大阪メトロ千日前線,大阪府
小路,大阪府,大阪市生野区小路東２-１１-１４,Osaka Metro,大阪メトロ千日前線,大阪府
北巽,大阪府,大阪市生野区巽東１-１-３９,Osaka Metro,大阪メトロ千日前線,大阪府
南巽,大阪府,大阪市生野区巽東２-１９-２７,Osaka Metro,大阪メトロ千日前線,大阪府
長堀橋,大阪府,大阪市中央区島之内１-１８-９,Osaka Metro,大阪メトロ堺筋線・大阪メトロ長堀鶴見緑地線,大阪府
恵美須町,大阪府,大阪市浪速区日本橋５-５-１５,Osaka Metro・阪堺電気軌道,大阪メトロ堺筋線・阪堺電軌阪堺線,大阪府
西大橋,大阪府,大阪市西区新町１-２８-１１,Osaka Metro,大阪メトロ長堀鶴見緑地線,大阪府
松屋町,大阪府,大阪市中央区松屋町３-２７,Osaka Metro,大阪メトロ長堀鶴見緑地線,大阪府
大阪ビジネスパーク,大阪府,大阪市中央区城見１-３-１３,Osaka Metro,大阪メトロ長堀鶴見緑地線,大阪府
蒲生四丁目,大阪府,大阪市城東区今福西３-１-３５,Osaka Metro,大阪メトロ長堀鶴見緑地線・大阪メトロ今里筋線,大阪府
今福鶴見,大阪府,大阪市城東区今福東２-１４-１５,Osaka Metro,大阪メトロ長堀鶴見緑地線,大阪府
横堤,大阪府,大阪市鶴見区横堤５-３-３１,Osaka Metro,大阪メトロ長堀鶴見緑地線,大阪府
鶴見緑地,大阪府,大阪市鶴見区緑地公園１-５５,Osaka Metro,大阪メトロ長堀鶴見緑地線,大阪府
門真南,大阪府,門真市大字三ツ島５２２-３,Osaka Metro,大阪メトロ長堀鶴見緑地線,大阪府
トレードセンター前,大阪府,大阪市住之江区南港北１-１４-７２,Osaka Metro,大阪メトロ南港ポートタウン線,大阪府
中ふ頭,大阪府,大阪市住之江区南港中５-３-４８,Osaka Metro,大阪メトロ南港ポートタウン線,大阪府
